,Time,Chan1,Chan2,Trial,LED_State
1947,920584,0,0,3,1
1948,921048,0,0,3,1
1949,921520,2,0,3,1
1950,921992,6,0,3,1
1951,922464,2,0,3,1
1952,922936,2,0,3,1
1953,923408,6,0,3,1
1954,923888,2,0,3,1
1955,924364,2,0,3,1
1956,924840,4,0,3,1
1957,925304,0,0,3,1
1958,925784,0,0,3,1
1959,926248,0,0,3,1
1960,926728,0,0,3,1
1961,927192,2,0,3,1
1962,927668,7,0,3,1
1963,928136,2,0,3,1
1964,928608,2,0,3,1
1965,929080,6,0,3,1
1966,929556,0,0,3,1
1967,930032,2,0,3,1
1968,930508,6,0,3,1
1969,930984,2,0,3,1
1970,931460,0,0,3,1
1971,931936,0,0,3,1
1972,932400,0,0,3,1
1973,932880,0,0,3,1
1974,933344,0,0,3,1
1975,933816,0,0,3,1
1976,934288,2,0,3,1
1977,934760,6,0,3,1
1978,935236,0,0,3,1
1979,935704,2,0,3,1
1980,936176,0,0,3,1
1981,936652,2,0,3,1
1982,937128,0,0,3,1
1983,937592,2,0,3,1
1984,938072,2,0,3,1
1985,938536,0,0,3,1
1986,939016,2,0,3,1
1987,939484,0,0,3,1
1988,939952,0,0,3,1
1989,940424,0,0,3,1
1990,940896,2,0,3,1
1991,941368,0,0,3,1
1992,941840,0,0,3,1
1993,942320,2,0,3,1
1994,942792,6,0,3,1
1995,943272,2,0,3,1
1996,943736,2,0,3,1
1997,944216,6,0,3,1
1998,944680,2,0,3,1
1999,945160,2,0,3,1
2000,945624,6,0,3,1
2001,946096,0,0,3,1
2002,946568,0,0,3,1
2003,947040,0,0,3,1
2004,947516,0,0,3,1
2005,947984,2,0,3,1
2006,948464,7,0,3,1
2007,948936,2,0,3,1
2008,949416,2,0,3,1
2009,949880,6,0,3,1
2010,950360,0,0,3,1
2011,950824,2,0,3,1
2012,951304,6,0,3,1
2013,951776,0,0,3,1
2014,952248,0,0,3,1
2015,952720,1,0,3,1
2016,953192,0,0,3,1
2017,953664,0,0,3,1
2018,954140,0,0,3,1
2019,954608,0,0,3,1
2020,955084,2,0,3,1
2021,955560,6,0,3,1
2022,956024,0,0,3,1
2023,956504,2,0,3,1
2024,956968,0,0,3,1
2025,957448,2,0,3,1
2026,957912,1,0,3,1
2027,958388,2,0,3,1
2028,958860,2,0,3,1
2029,959336,0,0,3,1
2030,959808,2,0,3,1
2031,960280,0,0,3,1
2032,960752,0,0,3,1
2033,961224,0,0,3,1
2034,961704,2,0,3,1
2035,962168,0,0,3,1
2036,962648,0,0,3,1
2037,963116,2,0,3,1
2038,963592,6,0,3,1
2039,964056,2,0,3,1
2040,964528,2,0,3,1
2041,965000,6,0,3,1
2042,965472,2,0,3,1
2043,965944,2,0,3,1
2044,966420,6,0,3,1
2045,966896,0,0,3,1
2046,967368,0,0,3,1
2047,967848,0,0,3,1
2048,968312,0,0,3,1
2049,968792,2,0,3,1
2050,969256,6,0,3,1
2051,969736,2,0,3,1
2052,970200,2,0,3,1
2053,970672,6,0,3,1
2054,971144,1,0,3,1
2055,971620,2,0,3,1
2056,972092,6,0,3,1
2057,972560,0,0,3,1
2058,973040,0,0,3,1
2059,973512,0,0,3,1
2060,973992,0,0,3,1
2061,974456,0,0,3,1
2062,974936,0,0,3,1
2063,975400,0,0,3,1
2064,975880,2,0,3,1
2065,976352,6,0,3,1
2066,976824,0,0,3,1
2067,977296,2,0,3,1
2068,977768,0,0,3,1
2069,978240,2,0,3,1
2070,978712,1,0,3,1
2071,979188,2,0,3,1
2072,979656,2,0,3,1
2073,980136,0,0,3,1
2074,980600,2,0,3,1
2075,981116,0,0,4,0
2076,981584,0,0,4,0
2077,982064,0,0,4,0
2078,982528,2,0,4,0
2079,983000,0,0,4,0
2080,983472,1,0,4,0
2081,983944,2,0,4,0
2082,984424,6,0,4,0
2083,984896,2,0,4,0
2084,985368,2,0,4,0
2085,985844,6,0,4,0
2086,986320,2,0,4,0
2087,986784,2,0,4,0
2088,987264,1,0,4,0
2089,987732,0,0,4,0
2090,988208,0,0,4,0
2091,988676,0,0,4,0
2092,989144,0,0,4,0
2093,989616,2,0,4,0
2094,990088,6,0,4,0
2095,990572,2,0,4,0
2096,991044,2,0,4,0
2097,991512,6,0,4,0
2098,991984,0,0,4,0
2099,992464,2,0,4,0
2100,992928,6,0,4,0
2101,993408,2,0,4,0
2102,993872,0,0,4,0
2103,994352,0,0,4,0
